Year,Age,Sex,marital_status,count
2018,29,Males,Widowed in consensual union,0
2018,30,Males,Widowed in consensual union,0
2018,31,Males,Widowed in consensual union,0
2018,32,Males,Widowed in consensual union,0
2018,33,Males,Widowed in consensual union,2
2018,34,Males,Widowed in consensual union,0
2018,35,Males,Widowed in consensual union,0
2018,36,Males,Widowed in consensual union,0
2018,37,Males,Widowed in consensual union,0
2018,38,Males,Widowed in consensual union,1
2018,39,Males,Widowed in consensual union,1
2018,40,Males,Widowed in consensual union,0
2018,41,Males,Widowed in consensual union,0
2018,42,Males,Widowed in consensual union,0
2018,43,Males,Widowed in consensual union,1
2018,44,Males,Widowed in consensual union,0
2018,45,Males,Widowed in consensual union,0
2018,46,Males,Widowed in consensual union,0
2018,47,Males,Widowed in consensual union,0
2018,48,Males,Widowed in consensual union,1
2018,49,Males,Widowed in consensual union,3
2018,50,Males,Widowed in consensual union,3
2018,51,Males,Widowed in consensual union,0
2018,52,Males,Widowed in consensual union,1
2018,53,Males,Widowed in consensual union,1
2018,54,Males,Widowed in consensual union,0
2018,55,Males,Widowed in consensual union,0
2018,56,Males,Widowed in consensual union,0
2018,57,Males,Widowed in consensual union,2
2018,58,Males,Widowed in consensual union,0
2018,59,Males,Widowed in consensual union,0
2018,60,Males,Widowed in consensual union,0
2018,61,Males,Widowed in consensual union,2
2018,62,Males,Widowed in consensual union,1
2018,63,Males,Widowed in consensual union,2
2018,64,Males,Widowed in consensual union,3
2018,65,Males,Widowed in consensual union,3
2018,66,Males,Widowed in consensual union,6
2018,67,Males,Widowed in consensual union,5
2018,68,Males,Widowed in consensual union,3
2018,69,Males,Widowed in consensual union,1
2018,70,Males,Widowed in consensual union,5
2018,71,Males,Widowed in consensual union,2
2018,72,Males,Widowed in consensual union,7
2018,73,Males,Widowed in consensual union,4
2018,74,Males,Widowed in consensual union,1
2018,75,Males,Widowed in consensual union,3
2018,76,Males,Widowed in consensual union,3
2018,77,Males,Widowed in consensual union,2
2018,78,Males,Widowed in consensual union,3
2018,79,Males,Widowed in consensual union,3
2018,80,Males,Widowed in consensual union,2
2018,81,Males,Widowed in consensual union,0
2018,82,Males,Widowed in consensual union,0
2018,83,Males,Widowed in consensual union,2
2018,84,Males,Widowed in consensual union,3
2018,85,Males,Widowed in consensual union,2
2018,86,Males,Widowed in consensual union,0
2018,87,Males,Widowed in consensual union,2
2018,88,Males,Widowed in consensual union,1
2018,89,Males,Widowed in consensual union,0
2018,90,Males,Widowed in consensual union,1
2018,91,Males,Widowed in consensual union,0
2018,92,Males,Widowed in consensual union,0
2018,93,Males,Widowed in consensual union,0
2018,94,Males,Widowed in consensual union,0
2018,95,Males,Widowed in consensual union,0
2018,96,Males,Widowed in consensual union,0
2018,97,Males,Widowed in consensual union,0
2018,98,Males,Widowed in consensual union,0
2018,99,Males,Widowed in consensual union,0
2018,100,Males,Widowed in consensual union,0
2018,101,Males,Widowed in consensual union,0
2018,102,Males,Widowed in consensual union,0
2018,103,Males,Widowed in consensual union,0
2018,104,Males,Widowed in consensual union,0
2018,105,Males,Widowed in consensual union,0
2018,106,Males,Widowed in consensual union,0
2018,107,Males,Widowed in consensual union,0
2018,108,Males,Widowed in consensual union,0
2018,109,Males,Widowed in consensual union,0
2018,Total,Females,Widowed in consensual union,95
2018,16,Females,Widowed in consensual union,0
2018,17,Females,Widowed in consensual union,0
2018,18,Females,Widowed in consensual union,0
2018,19,Females,Widowed in consensual union,0
2018,20,Females,Widowed in consensual union,0
2018,21,Females,Widowed in consensual union,0
2018,22,Females,Widowed in consensual union,0
2018,23,Females,Widowed in consensual union,0
2018,24,Females,Widowed in consensual union,0
2018,25,Females,Widowed in consensual union,0
2018,26,Females,Widowed in consensual union,0
2018,27,Females,Widowed in consensual union,0
2018,28,Females,Widowed in consensual union,0
2018,29,Females,Widowed in consensual union,0
2018,30,Females,Widowed in consensual union,0
2018,31,Females,Widowed in consensual union,0
2018,32,Females,Widowed in consensual union,0
2018,33,Females,Widowed in consensual union,1
2018,34,Females,Widowed in consensual union,0
2018,35,Females,Widowed in consensual union,1
2018,36,Females,Widowed in consensual union,0
2018,37,Females,Widowed in consensual union,0
2018,38,Females,Widowed in consensual union,1
2018,39,Females,Widowed in consensual union,0
2018,40,Females,Widowed in consensual union,2
2018,41,Females,Widowed in consensual union,2
2018,42,Females,Widowed in consensual union,2
2018,43,Females,Widowed in consensual union,0
2018,44,Females,Widowed in consensual union,1
2018,45,Females,Widowed in consensual union,0
2018,46,Females,Widowed in consensual union,0
2018,47,Females,Widowed in consensual union,1
2018,48,Females,Widowed in consensual union,1
2018,49,Females,Widowed in consensual union,2
2018,50,Females,Widowed in consensual union,2
2018,51,Females,Widowed in consensual union,1
2018,52,Females,Widowed in consensual union,3
2018,53,Females,Widowed in consensual union,3
2018,54,Females,Widowed in consensual union,2
2018,55,Females,Widowed in consensual union,2
2018,56,Females,Widowed in consensual union,1
2018,57,Females,Widowed in consensual union,2
2018,58,Females,Widowed in consensual union,3
2018,59,Females,Widowed in consensual union,0
2018,60,Females,Widowed in consensual union,4
2018,61,Females,Widowed in consensual union,2
2018,62,Females,Widowed in consensual union,3
2018,63,Females,Widowed in consensual union,2
2018,64,Females,Widowed in consensual union,1
2018,65,Females,Widowed in consensual union,2
2018,66,Females,Widowed in consensual union,5
2018,67,Females,Widowed in consensual union,0
2018,68,Females,Widowed in consensual union,4
2018,69,Females,Widowed in consensual union,2
2018,70,Females,Widowed in consensual union,3
2018,71,Females,Widowed in consensual union,2
2018,72,Females,Widowed in consensual union,4
2018,73,Females,Widowed in consensual union,3
2018,74,Females,Widowed in consensual union,2
2018,75,Females,Widowed in consensual union,4
2018,76,Females,Widowed in consensual union,2
2018,77,Females,Widowed in consensual union,2
2018,78,Females,Widowed in consensual union,4
2018,79,Females,Widowed in consensual union,0
2018,80,Females,Widowed in consensual union,2
2018,81,Females,Widowed in consensual union,1
2018,82,Females,Widowed in consensual union,0
2018,83,Females,Widowed in consensual union,1
2018,84,Females,Widowed in consensual union,2
2018,85,Females,Widowed in consensual union,1
2018,86,Females,Widowed in consensual union,1
2018,87,Females,Widowed in consensual union,0
2018,88,Females,Widowed in consensual union,1
2018,89,Females,Widowed in consensual union,0
2018,90,Females,Widowed in consensual union,0
2018,91,Females,Widowed in consensual union,1
2018,92,Females,Widowed in consensual union,0
2018,93,Females,Widowed in consensual union,1
2018,94,Females,Widowed in consensual union,0
2018,95,Females,Widowed in consensual union,0
2018,96,Females,Widowed in consensual union,0
2018,97,Females,Widowed in consensual union,0
2018,98,Females,Widowed in consensual union,0
2018,99,Females,Widowed in consensual union,0
2018,100,Females,Widowed in consensual union,0
2018,101,Females,Widowed in consensual union,0
2018,102,Females,Widowed in consensual union,0
2018,103,Females,Widowed in consensual union,0
2018,104,Females,Widowed in consensual union,0
2018,105,Females,Widowed in consensual union,0
2018,106,Females,Widowed in consensual union,0
2018,107,Females,Widowed in consensual union,0
2018,108,Females,Widowed in consensual union,0
2018,109,Females,Widowed in consensual union,0
2018,Total,Total,Divorced single,18771
2018,16,Total,Divorced single,0
2018,17,Total,Divorced single,0
2018,18,Total,Divorced single,1
2018,19,Total,Divorced single,1
2018,20,Total,Divorced single,1
2018,21,Total,Divorced single,2
2018,22,Total,Divorced single,5
2018,23,Total,Divorced single,8
2018,24,Total,Divorced single,12
2018,25,Total,Divorced single,14
2018,26,Total,Divorced single,21
2018,27,Total,Divorced single,41
2018,28,Total,Divorced single,45
2018,29,Total,Divorced single,59
2018,30,Total,Divorced single,56
2018,31,Total,Divorced single,75
2018,32,Total,Divorced single,100
2018,33,Total,Divorced single,124
2018,34,Total,Divorced single,143
2018,35,Total,Divorced single,154
2018,36,Total,Divorced single,194
2018,37,Total,Divorced single,235
2018,38,Total,Divorced single,254
2018,39,Total,Divorced single,254
2018,40,Total,Divorced single,265
2018,41,Total,Divorced single,289
2018,42,Total,Divorced single,328
2018,43,Total,Divorced single,350
2018,44,Total,Divorced single,351
2018,45,Total,Divorced single,422
2018,46,Total,Divorced single,431
2018,47,Total,Divorced single,366
2018,48,Total,Divorced single,409
2018,49,Total,Divorced single,411
2018,50,Total,Divorced single,441
2018,51,Total,Divorced single,512
2018,52,Total,Divorced single,500
2018,53,Total,Divorced single,526
2018,54,Total,Divorced single,508
2018,55,Total,Divorced single,546
2018,56,Total,Divorced single,509
2018,57,Total,Divorced single,561
2018,58,Total,Divorced single,562
2018,59,Total,Divorced single,523
2018,60,Total,Divorced single,576
2018,61,Total,Divorced single,540
2018,62,Total,Divorced single,503
2018,63,Total,Divorced single,498
2018,64,Total,Divorced single,449
2018,65,Total,Divorced single,432
2018,66,Total,Divorced single,451
2018,67,Total,Divorced single,418
2018,68,Total,Divorced single,418
2018,69,Total,Divorced single,421
2018,70,Total,Divorced single,384
2018,71,Total,Divorced single,326
2018,72,Total,Divorced single,306
2018,73,Total,Divorced single,309
2018,74,Total,Divorced single,271
2018,75,Total,Divorced single,234
2018,76,Total,Divorced single,201
2018,77,Total,Divorced single,181
2018,78,Total,Divorced single,159
2018,79,Total,Divorced single,130
2018,80,Total,Divorced single,142
2018,81,Total,Divorced single,121
2018,82,Total,Divorced single,108
2018,83,Total,Divorced single,99
2018,84,Total,Divorced single,93
2018,85,Total,Divorced single,76
2018,86,Total,Divorced single,55
2018,87,Total,Divorced single,66
2018,88,Total,Divorced single,39
2018,89,Total,Divorced single,37
2018,90,Total,Divorced single,27
2018,91,Total,Divorced single,31
2018,92,Total,Divorced single,17
2018,93,Total,Divorced single,11
2018,94,Total,Divorced single,6
2018,95,Total,Divorced single,9
2018,96,Total,Divorced single,6
2018,97,Total,Divorced single,5
2018,98,Total,Divorced single,1
2018,99,Total,Divorced single,0
2018,100,Total,Divorced single,2
2018,101,Total,Divorced single,1
2018,102,Total,Divorced single,2
2018,103,Total,Divorced single,0
2018,104,Total,Divorced single,0
2018,105,Total,Divorced single,0
2018,106,Total,Divorced single,1
2018,107,Total,Divorced single,0
2018,108,Total,Divorced single,0
2018,109,Total,Divorced single,0
2018,Total,Males,Divorced single,7937
2018,16,Males,Divorced single,0
2018,17,Males,Divorced single,0
2018,18,Males,Divorced single,0
2018,19,Males,Divorced single,0
2018,20,Males,Divorced single,0
2018,21,Males,Divorced single,0
2018,22,Males,Divorced single,0
2018,23,Males,Divorced single,3
2018,24,Males,Divorced single,2
2018,25,Males,Divorced single,7
2018,26,Males,Divorced single,4
2018,27,Males,Divorced single,7
2018,28,Males,Divorced single,13
2018,29,Males,Divorced single,25
2018,30,Males,Divorced single,25
2018,31,Males,Divorced single,26
2018,32,Males,Divorced single,34
2018,33,Males,Divorced single,50
2018,34,Males,Divorced single,62
2018,35,Males,Divorced single,59
2018,36,Males,Divorced single,76
2018,37,Males,Divorced single,96
2018,38,Males,Divorced single,89
2018,39,Males,Divorced single,102
2018,40,Males,Divorced single,108
2018,41,Males,Divorced single,111
2018,42,Males,Divorced single,135
2018,43,Males,Divorced single,156
2018,44,Males,Divorced single,157
2018,45,Males,Divorced single,168
2018,46,Males,Divorced single,176
2018,47,Males,Divorced single,153
2018,48,Males,Divorced single,180
2018,49,Males,Divorced single,179
2018,50,Males,Divorced single,168
2018,51,Males,Divorced single,218
2018,52,Males,Divorced single,194
2018,53,Males,Divorced single,222
2018,54,Males,Divorced single,221
2018,55,Males,Divorced single,239
2018,56,Males,Divorced single,234
2018,57,Males,Divorced single,241
2018,58,Males,Divorced single,245
2018,59,Males,Divorced single,240
2018,60,Males,Divorced single,260
2018,61,Males,Divorced single,231
2018,62,Males,Divorced single,210
2018,63,Males,Divorced single,222
2018,64,Males,Divorced single,173
2018,65,Males,Divorced single,182
2018,66,Males,Divorced single,192
2018,67,Males,Divorced single,190
2018,68,Males,Divorced single,199
2018,69,Males,Divorced single,186
2018,70,Males,Divorced single,176
2018,71,Males,Divorced single,132
2018,72,Males,Divorced single,133
2018,73,Males,Divorced single,135
2018,74,Males,Divorced single,106
2018,75,Males,Divorced single,96
2018,76,Males,Divorced single,99
2018,77,Males,Divorced single,76
2018,78,Males,Divorced single,78
2018,79,Males,Divorced single,58
2018,80,Males,Divorced single,68
2018,81,Males,Divorced single,46
2018,82,Males,Divorced single,35
2018,83,Males,Divorced single,50
2018,84,Males,Divorced single,36
2018,85,Males,Divorced single,32
2018,86,Males,Divorced single,26
2018,87,Males,Divorced single,23
2018,88,Males,Divorced single,5
2018,89,Males,Divorced single,13
2018,90,Males,Divorced single,12
2018,91,Males,Divorced single,10
2018,92,Males,Divorced single,8
2018,93,Males,Divorced single,2
2018,94,Males,Divorced single,4
2018,95,Males,Divorced single,3
2018,96,Males,Divorced single,1
2018,97,Males,Divorced single,2
2018,98,Males,Divorced single,0
2018,99,Males,Divorced single,0
2018,100,Males,Divorced single,1
2018,101,Males,Divorced single,0
2018,102,Males,Divorced single,1
2018,103,Males,Divorced single,0
2018,104,Males,Divorced single,0
2018,105,Males,Divorced single,0
2018,106,Males,Divorced single,0
2018,107,Males,Divorced single,0
2018,108,Males,Divorced single,0
2018,109,Males,Divorced single,0
