Year,Month,Citizenship,n_passengers
2019,Dec,South Korea,1971
2019,Dec,Switzerland,824
2019,Dec,Sweden,1159
2019,Dec,Taiwan,1421
2019,Dec,Germany,4371
2019,Dec,Other countries,13578
2020,Jan,Passenger total,158986
2020,Jan,Iceland,38068
2020,Jan,Foreigners,120918
2020,Jan,Austria,664
2020,Jan,Australia / New Zealand,2661
2020,Jan,U.S.A.,17887
2020,Jan,Belgium,1200
2020,Jan,U.K.,30466
2020,Jan,Denmark,1920
2020,Jan,Estonia / Latvia / Lithuania,1362
2020,Jan,Finland,826
2020,Jan,France,5562
2020,Jan,Netherlands,1828
2020,Jan,Hong Kong,
2020,Jan,India,551
2020,Jan,Ireland,2365
2020,Jan,Israel,120
2020,Jan,Italy,2626
2020,Jan,Japan,2922
2020,Jan,Canada,2089
2020,Jan,China,12804
2020,Jan,Norway,1638
2020,Jan,Poland,8372
2020,Jan,Russia,339
2020,Jan,Singapore,226
2020,Jan,Spain,1864
2020,Jan,South Korea,2287
2020,Jan,Switzerland,1539
2020,Jan,Sweden,1447
2020,Jan,Taiwan,
2020,Jan,Germany,6593
2020,Jan,Other countries,8760
2020,Feb,Passenger total,167458
2020,Feb,Iceland,34457
2020,Feb,Foreigners,133001
2020,Feb,Austria,1361
2020,Feb,Australia / New Zealand,1744
2020,Feb,U.S.A.,17472
2020,Feb,Belgium,1699
2020,Feb,U.K.,40706
2020,Feb,Denmark,2308
2020,Feb,Estonia / Latvia / Lithuania,4285
2020,Feb,Finland,1076
2020,Feb,France,9517
2020,Feb,Netherlands,2619
2020,Feb,Hong Kong,
2020,Feb,India,778
2020,Feb,Ireland,3280
2020,Feb,Israel,78
2020,Feb,Italy,2418
2020,Feb,Japan,1614
2020,Feb,Canada,2580
2020,Feb,China,8058
2020,Feb,Norway,2126
2020,Feb,Poland,3053
2020,Feb,Russia,558
2020,Feb,Singapore,415
2020,Feb,Spain,2541
2020,Feb,South Korea,1841
2020,Feb,Switzerland,1627
2020,Feb,Sweden,1562
2020,Feb,Taiwan,
2020,Feb,Germany,8369
2020,Feb,Other countries,9316
2020,Mar,Passenger total,95611
2020,Mar,Iceland,15738
2020,Mar,Foreigners,79873
2020,Mar,Austria,224
2020,Mar,Australia / New Zealand,1008
2020,Mar,U.S.A.,14646
2020,Mar,Belgium,833
2020,Mar,U.K.,22869
2020,Mar,Denmark,1819
2020,Mar,Estonia / Latvia / Lithuania,5654
2020,Mar,Finland,303
2020,Mar,France,4109
2020,Mar,Netherlands,1281
2020,Mar,Hong Kong,
2020,Mar,India,637
2020,Mar,Ireland,1570
2020,Mar,Israel,79
2020,Mar,Italy,1383
2020,Mar,Japan,860
2020,Mar,Canada,1989
2020,Mar,China,2510
2020,Mar,Norway,751
2020,Mar,Poland,4983
2020,Mar,Russia,574
2020,Mar,Singapore,352
2020,Mar,Spain,1819
2020,Mar,South Korea,320
2020,Mar,Switzerland,716
2020,Mar,Sweden,576
2020,Mar,Taiwan,
2020,Mar,Germany,4614
2020,Mar,Other countries,3223
2020,Apr,Passenger total,1262
2020,Apr,Iceland,338
2020,Apr,Foreigners,924
2020,Apr,Austria,
2020,Apr,Australia / New Zealand,
2020,Apr,U.S.A.,
2020,Apr,Belgium,
2020,Apr,U.K.,
2020,Apr,Denmark,
2020,Apr,Estonia / Latvia / Lithuania,
2020,Apr,Finland,
2020,Apr,France,
2020,Apr,Netherlands,
2020,Apr,Hong Kong,
2020,Apr,India,
2020,Apr,Ireland,
2020,Apr,Israel,
2020,Apr,Italy,
2020,Apr,Japan,
2020,Apr,Canada,
2020,Apr,China,
2020,Apr,Norway,
2020,Apr,Poland,
2020,Apr,Russia,
2020,Apr,Singapore,
2020,Apr,Spain,
2020,Apr,South Korea,
2020,Apr,Switzerland,
2020,Apr,Sweden,
2020,Apr,Taiwan,
2020,Apr,Germany,
2020,Apr,Other countries,
2020,May,Passenger total,1864
2020,May,Iceland,829
2020,May,Foreigners,1035
2020,May,Austria,
2020,May,Australia / New Zealand,
2020,May,U.S.A.,
2020,May,Belgium,
2020,May,U.K.,
2020,May,Denmark,
2020,May,Estonia / Latvia / Lithuania,
2020,May,Finland,
2020,May,France,
2020,May,Netherlands,
2020,May,Hong Kong,
2020,May,India,
2020,May,Ireland,
2020,May,Israel,
2020,May,Italy,
2020,May,Japan,
2020,May,Canada,
2020,May,China,
2020,May,Norway,
2020,May,Poland,
2020,May,Russia,
2020,May,Singapore,
2020,May,Spain,
2020,May,South Korea,
2020,May,Switzerland,
2020,May,Sweden,
2020,May,Taiwan,
2020,May,Germany,
2020,May,Other countries,
2020,Jun,Passenger total,11253
2020,Jun,Iceland,5310
2020,Jun,Foreigners,5943
2020,Jun,Austria,
2020,Jun,Australia / New Zealand,
2020,Jun,U.S.A.,
2020,Jun,Belgium,
2020,Jun,U.K.,
2020,Jun,Denmark,1050
2020,Jun,Estonia / Latvia / Lithuania,668
2020,Jun,Finland,107
2020,Jun,France,275
2020,Jun,Netherlands,192
2020,Jun,Hong Kong,
2020,Jun,India,
2020,Jun,Ireland,
2020,Jun,Israel,
2020,Jun,Italy,
2020,Jun,Japan,
2020,Jun,Canada,
2020,Jun,China,
2020,Jun,Norway,242
2020,Jun,Poland,299
2020,Jun,Russia,
2020,Jun,Singapore,
2020,Jun,Spain,
2020,Jun,South Korea,
2020,Jun,Switzerland,348
2020,Jun,Sweden,111
2020,Jun,Taiwan,
2020,Jun,Germany,1182
2020,Jun,Other countries,1469
2020,Jul,Passenger total,58940
2020,Jul,Iceland,13326
2020,Jul,Foreigners,45614
2020,Jul,Austria,814
2020,Jul,Australia / New Zealand,75
2020,Jul,U.S.A.,362
2020,Jul,Belgium,1206
2020,Jul,U.K.,1422
2020,Jul,Denmark,9949
2020,Jul,Estonia / Latvia / Lithuania,995
2020,Jul,Finland,397
2020,Jul,France,2970
2020,Jul,Netherlands,2095
2020,Jul,Hong Kong,
2020,Jul,India,5
2020,Jul,Ireland,75
2020,Jul,Israel,10
2020,Jul,Italy,925
2020,Jul,Japan,15
2020,Jul,Canada,106
2020,Jul,China,136
2020,Jul,Norway,2306
2020,Jul,Poland,3181
2020,Jul,Russia,141
2020,Jul,Singapore,10
2020,Jul,Spain,497
2020,Jul,South Korea,15
2020,Jul,Switzerland,3161
2020,Jul,Sweden,553
2020,Jul,Taiwan,
2020,Jul,Germany,9220
2020,Jul,Other countries,4973
